"","Route.Type","Route","Stop.Code","Stop.Seq","Stop.Name","LAT","LONG","Stage"
"27186","BRTS","VJR5-D","VJR5-D-27","27","E Square",18.538133,73.834743,"10"
"27187","BRTS","VJR5-D","VJR5-D-28","28","Pumping Station",18.532967,73.841736,"10"
"27188","BRTS","VJR5-D","VJR5-D-29","29","Mhasoba Gate",18.532405,73.842548,"11"
"27189","BRTS","VJR5-D","VJR5-D-30","30","Simla Office",18.530423,73.849268,"11"
"27190","BRTS","VJR5-D","VJR5-D-31","31","COEP Hostel",18.528593,73.852315,"11"
"27191","BRTS","VJR5-D","VJR5-D-32","32","Modern HighSchool",18.525133,73.849242,"11"
"27192","BRTS","VJR5-D","VJR5-D-33","33","Ma Na Pa Dengle Pul",18.52357,73.85488,"12"
"27193","BRTS","VJR5-U","VJR5-U-01","1","Ma Na Pa Dengle Pul",18.52357,73.85488,"1"
"27194","BRTS","VJR5-U","VJR5-U-02","2","Shivaji Maharaj Putla",18.526309,73.852866,"1"
"27195","BRTS","VJR5-U","VJR5-U-03","3","Simla Office",18.530306,73.849098,"1"
"27196","BRTS","VJR5-U","VJR5-U-04","4","Mhasoba Gate",18.53235,73.842404,"2"
"27197","BRTS","VJR5-U","VJR5-U-05","5","Pumping Station",18.533059,73.841372,"2"
"27198","BRTS","VJR5-U","VJR5-U-06","6","Mafatlal Bungalow",18.536467,73.836483,"2"
"27199","BRTS","VJR5-U","VJR5-U-07","7","Rangehills Corner",18.539017,73.833213,"2"
"27200","BRTS","VJR5-U","VJR5-U-08","8","Pune Vidhyapeeth Gate Aundh Road",18.543632,73.827019,"3"
"27201","BRTS","VJR5-U","VJR5-U-09","9","Bal Kalyan Sanstha",18.548821,73.823301,"3"
"27202","BRTS","VJR5-U","VJR5-U-10","10","Gol Market Aundh Road",18.551242,73.821523,"3"
"27203","BRTS","VJR5-U","VJR5-U-11","11","Kasturba Gandhi Vasahat",18.555117,73.818767,"4"
"27204","BRTS","VJR5-U","VJR5-U-12","12","Sindh Colony Aundh Road",18.556477,73.817735,"4"
"27205","BRTS","VJR5-U","VJR5-U-13","13","Bremen Chowk",18.560652,73.814618,"4"
"27206","BRTS","VJR5-U","VJR5-U-14","14","Bodygate",18.563284,73.813126,"4"
"27207","BRTS","VJR5-U","VJR5-U-15","15","Aundhgaon",18.565572,73.812173,"5"
"27208","BRTS","VJR5-U","VJR5-U-16","16","Sangvi Phata",18.572723,73.807175,"5"
"27209","BRTS","VJR5-U","VJR5-U-17","17","Aundh Hospital",18.576771,73.803269,"6"
"27210","BRTS","VJR5-U","VJR5-U-18","18","Rakshak Chowk",18.581076,73.798612,"6"
"27211","BRTS","VJR5-U","VJR5-U-19","19","Wakad Phata",18.587657,73.789301,"7"
"27212","BRTS","VJR5-U","VJR5-U-20","20","Jagtap Dairy",18.593295,73.784213,"7"
"27213","BRTS","VJR5-U","VJR5-U-21","21","Shivraj nagar",18.599417,73.780394,"8"
"27214","BRTS","VJR5-U","VJR5-U-22","22","Kalewadi Phata",18.603849,73.77746,"8"
"27215","BRTS","VJR5-U","VJR5-U-23","23","16 Number",18.607644,73.771889,"8"
"27216","BRTS","VJR5-U","VJR5-U-24","24","Laxmannagar",18.611298,73.768424,"9"
"27217","BRTS","VJR5-U","VJR5-U-25","25","Dange Chowk",18.615386,73.76541,"9"
"27218","BRTS","VJR5-U","VJR5-U-26","26","Dairy Farm",18.618085,73.76286,"9"
"27219","BRTS","VJR5-U","VJR5-U-27","27","Pawarvasti",18.624912,73.757201,"9"
"27220","BRTS","VJR5-U","VJR5-U-28","28","Tathwade",18.628549,73.754266,"10"
"27221","BRTS","VJR5-U","VJR5-U-29","29","Punawale Corner",18.634734,73.741292,"10"
"27222","BRTS","VJR5-U","VJR5-U-30","30","Ravet Pumping Station",18.643249,73.749638,"10"
"27223","BRTS","VJR5-U","VJR5-U-31","31","Ravet Chowk",18.644364,73.744388,"11"
"27224","BRTS","VJR5-U","VJR5-U-32","32","Bhondvevasti Ravet",18.653193,73.73757,"11"
"27225","BRTS","VJR5-U","VJR5-U-33","33","Mukai Chowk",18.66017,73.730701,"12"
"27226","BRTS","VJR6-D","VJR6-D-01","1","Hinjawadi Maan Phase 3",18.576553,73.688178,"1"
"27227","BRTS","VJR6-D","VJR6-D-02","2","Tech Mahindra",18.581016,73.687704,"1"
"27228","BRTS","VJR6-D","VJR6-D-03","3","Tata Motors",18.58686,73.700098,"2"
"27229","BRTS","VJR6-D","VJR6-D-04","4","Power House Hinjawadi",18.58899,73.7054,"2"
"27230","BRTS","VJR6-D","VJR6-D-05","5","Infosys Phase 2",18.593741,73.70821,"3"
"27231","BRTS","VJR6-D","VJR6-D-06","6","Emcure",18.5959,73.71247,"3"
"27232","BRTS","VJR6-D","VJR6-D-07","7","Wipro Company Circle",18.596911,73.718287,"4"
"27233","BRTS","VJR6-D","VJR6-D-08","8","Tata Johnsan",18.594508,73.728077,"4"
"27234","BRTS","VJR6-D","VJR6-D-09","9","Bank Of Maharashtra Hinjawadi",18.594094,73.729757,"4"
"27235","BRTS","VJR6-D","VJR6-D-10","10","Siemens",18.587633,73.733312,"4"
"27236","BRTS","VJR6-D","VJR6-D-11","11","Infosys Phase 1",18.586096,73.734505,"5"
"27237","BRTS","VJR6-D","VJR6-D-12","12","Shivaji Chowk Hinjawadi",18.591606,73.738883,"5"
"27238","BRTS","VJR6-D","VJR6-D-13","13","Hinjawadi Jakat Naka",18.59585,73.74031,"6"
"27239","BRTS","VJR6-D","VJR6-D-14","14","Sawtamali Mandir",18.592078,73.754691,"6"
"27240","BRTS","VJR6-D","VJR6-D-15","15","Wakad Chowk",18.592449,73.76202,"6"
"27241","BRTS","VJR6-D","VJR6-D-16","16","Mount Vert Society Wakad",18.590099,73.769593,"6"
"27242","BRTS","VJR6-D","VJR6-D-17","17","Mankar Chowk",18.590416,73.77338,"7"
"27243","BRTS","VJR6-D","VJR6-D-18","18","Kaspate Chowk",18.589777,73.778526,"7"
"27244","BRTS","VJR6-D","VJR6-D-19","19","Savitribai Phule Udyan",18.592104,73.782779,"7"
"27245","BRTS","VJR6-D","VJR6-D-20","20","Sai Chowk Wakad Nasik Phata Road",18.593174,73.785916,"7"
"27246","BRTS","VJR6-D","VJR6-D-21","21","Shivar Chowk",18.594933,73.788684,"8"
"27247","BRTS","VJR6-D","VJR6-D-22","22","Kokane Chowk",18.597684,73.790847,"8"
"27248","BRTS","VJR6-D","VJR6-D-23","23","Roseland Nisarga Nirmiti Society",18.596828,73.794239,"8"
"27249","BRTS","VJR6-D","VJR6-D-24","24","Vishvashanti Colony PK Chowk",18.5981,73.799043,"8"
"27250","BRTS","VJR6-D","VJR6-D-25","25","Govind Yashada Chowk",18.597225,73.803377,"9"
"27251","BRTS","VJR6-D","VJR6-D-26","26","Kate Patil Chowk",18.599402,73.808203,"9"
"27252","BRTS","VJR6-D","VJR6-D-27","27","Javalkarnagar",18.600205,73.813137,"9"
"27253","BRTS","VJR6-D","VJR6-D-28","28","Kalpataru Society",18.601904,73.816193,"9"
"27254","BRTS","VJR6-D","VJR6-D-29","29","Nashik Phata",18.607177,73.822235,"10"
"27255","BRTS","VJR6-D","VJR6-D-30","30","CIRT",18.61191,73.823695,"10"
"27256","BRTS","VJR6-D","VJR6-D-31","31","Bhosari Police Station",18.618089,73.826875,"10"
"27257","BRTS","VJR6-D","VJR6-D-32","32","MIDC Bhosari",18.620959,73.830522,"11"
"27258","BRTS","VJR6-D","VJR6-D-33","33","Philips",18.620611,73.836462,"11"
"27259","BRTS","VJR6-D","VJR6-D-34","34","Landewadi",18.619771,73.841165,"12"
"27260","BRTS","VJR6-D","VJR6-D-35","35","Optonica Company",18.617318,73.843903,"12"
"27261","BRTS","VJR6-D","VJR6-D-36","36","Century Enka Colony",18.615971,73.847682,"12"
"27262","BRTS","VJR6-D","VJR6-D-37","37","Atlas Company",18.618634,73.849989,"12"
"27263","BRTS","VJR6-D","VJR6-D-38","38","Bhosari Terminal",18.62418,73.85158,"13"
"27264","BRTS","VJR6-U","VJR6-U-01","1","Bhosari Terminal",18.62426,73.85144,"1"
"27265","BRTS","VJR6-U","VJR6-U-02","2","Atlas Company",18.618861,73.850066,"1"
"27266","BRTS","VJR6-U","VJR6-U-03","3","Century Enka Colony",18.615877,73.847679,"1"
"27267","BRTS","VJR6-U","VJR6-U-04","4","Optonica Company",18.615725,73.845873,"1"
"27268","BRTS","VJR6-U","VJR6-U-05","5","Landewadi",18.619723,73.841691,"2"
"27269","BRTS","VJR6-U","VJR6-U-06","6","Philips",18.620667,73.836805,"2"
"27270","BRTS","VJR6-U","VJR6-U-07","7","MIDC Bhosari",18.621066,73.831117,"3"
"27271","BRTS","VJR6-U","VJR6-U-08","8","Bhosari Police Station",18.618456,73.827301,"3"
"27272","BRTS","VJR6-U","VJR6-U-09","9","CIRT",18.609871,73.823388,"3"
"27273","BRTS","VJR6-U","VJR6-U-10","10","Nashik Phata",18.607256,73.822174,"4"
"27274","BRTS","VJR6-U","VJR6-U-11","11","Kalpataru Society",18.601798,73.816183,"4"
"27275","BRTS","VJR6-U","VJR6-U-12","12","Javalkarnagar",18.600098,73.813155,"4"
"27276","BRTS","VJR6-U","VJR6-U-13","13","Kate Patil Chowk",18.599136,73.807986,"4"
"27277","BRTS","VJR6-U","VJR6-U-14","14","Govind Yashada Chowk",18.597223,73.803373,"5"
"27278","BRTS","VJR6-U","VJR6-U-15","15","Vishvashanti Colony PK Chowk",18.598083,73.799022,"5"
"27279","BRTS","VJR6-U","VJR6-U-16","16","Roseland Nisarga Nirmiti Society",18.596729,73.794645,"5"
"27280","BRTS","VJR6-U","VJR6-U-17","17","Kokane Chowk",18.597712,73.790829,"5"
"27281","BRTS","VJR6-U","VJR6-U-18","18","Shivar Chowk",18.594907,73.788771,"6"
"27282","BRTS","VJR6-U","VJR6-U-19","19","Sai Chowk Wakad Nasik Phata Road",18.593067,73.785864,"6"
"27283","BRTS","VJR6-U","VJR6-U-20","20","Savitribai Phule Udyan",18.591935,73.782798,"6"
"27284","BRTS","VJR6-U","VJR6-U-21","21","Kaspate Chowk",18.589701,73.778497,"6"
"27285","BRTS","VJR6-U","VJR6-U-22","22","Mankar Chowk",18.590416,73.77338,"7"
"27286","BRTS","VJR6-U","VJR6-U-23","23","Mount Vert Society Wakad",18.590136,73.769824,"7"
"27287","BRTS","VJR6-U","VJR6-U-24","24","Wakad Chowk",18.592292,73.761924,"7"
"27288","BRTS","VJR6-U","VJR6-U-25","25","Sawtamali Mandir",18.59175,73.75453,"7"
"27289","BRTS","VJR6-U","VJR6-U-26","26","Hinjawadi Jakat Naka",18.59585,73.74027,"8"
"27290","BRTS","VJR6-U","VJR6-U-27","27","Shivaji Chowk Hinjawadi",18.590952,73.73889,"8"
"27291","BRTS","VJR6-U","VJR6-U-28","28","Infosys Phase 1",18.586293,73.733322,"9"
"27292","BRTS","VJR6-U","VJR6-U-29","29","Siemens",18.591,73.732934,"9"
"27293","BRTS","VJR6-U","VJR6-U-30","30","Bank Of Maharashtra Hinjawadi",18.594083,73.729656,"9"
"27294","BRTS","VJR6-U","VJR6-U-31","31","Tata Johnsan",18.594354,73.728016,"9"
"27295","BRTS","VJR6-U","VJR6-U-32","32","Wipro Company Circle",18.596842,73.718571,"10"
"27296","BRTS","VJR6-U","VJR6-U-33","33","Emcure",18.595943,73.713016,"10"
"27297","BRTS","VJR6-U","VJR6-U-34","34","Infosys Phase 2",18.593672,73.708373,"11"
"27298","BRTS","VJR6-U","VJR6-U-35","35","Power House Hinjawadi",18.58916,73.70516,"11"
"27299","BRTS","VJR6-U","VJR6-U-36","36","Tata Motors",18.586665,73.699956,"12"
"27300","BRTS","VJR6-U","VJR6-U-37","37","Tech Mahindra",18.581215,73.687763,"12"
"27301","BRTS","VJR6-U","VJR6-U-38","38","Hinjawadi Maan Phase 3",18.576539,73.688389,"13"
"27302","Non-BRTS","103M-D","103M-D-00","0","MIT College",18.51246,73.8177,"1"
"27303","Non-BRTS","103M-D","103M-D-01","1","Shane Paradise socity",18.51205,73.8172,"1"
"27304","Non-BRTS","103M-D","103M-D-02","2","Bedekar Ganpati Mandir",18.51146,73.81741,"1"
"27305","Non-BRTS","103M-D","103M-D-03","3","Ideal Colony",18.510847,73.817492,"1"
"27306","Non-BRTS","103M-D","103M-D-04","4","More Vidyalay",18.510875,73.819868,"1"
"27307","Non-BRTS","103M-D","103M-D-05","5","Paud Phata",18.506051,73.826171,"1"
"27308","Non-BRTS","103M-D","103M-D-06","6","SNDT College",18.507301,73.828511,"2"
"27309","Non-BRTS","103M-D","103M-D-07","7","Nal Stop",18.50902,73.831963,"1"
"27310","Non-BRTS","103M-D","103M-D-08","8","Sonal Hall",18.510452,73.834959,"1"
"27311","Non-BRTS","103M-D","103M-D-09","9","Garware College",18.512112,73.838403,"1"
"27312","Non-BRTS","103M-D","103M-D-10","10","Deccan Corner",18.513532,73.841372,"1"
"27313","Non-BRTS","103M-D","103M-D-11","11","Sahitya Parishad",18.510901,73.845763,"3"
"27314","Non-BRTS","103M-D","103M-D-12","12","Maharashtra Mandal",18.509631,73.847489,"1"
"27315","Non-BRTS","103M-D","103M-D-13","13","SP College",18.507136,73.8514,"3"
"27316","Non-BRTS","103M-D","103M-D-14","14","Madiwale Colony",18.506132,73.852753,"3"
"27317","Non-BRTS","103M-D","103M-D-15","15","Hirabaug",18.50478,73.853572,"3"
"27318","Non-BRTS","103M-D","103M-D-16","16","Swargate Corner",18.50173,73.8578,"3"
"27319","Non-BRTS","103M-D","103M-D-17","17","Swargate",18.500441,73.859475,"4"
"27320","Non-BRTS","103M-D","103M-D-18","18","Lakshminarayan",18.496895,73.858215,"4"
"27321","Non-BRTS","103M-D","103M-D-19","19","ST Colony",18.49301,73.857955,"4"
"27322","Non-BRTS","103M-D","103M-D-20","20","Bhapkar Petrol Pump",18.48971,73.85765,"4"
"27323","Non-BRTS","103M-D","103M-D-21","21","Aranyeshwar Corner",18.486482,73.857507,"4"
"27324","Non-BRTS","103M-D","103M-D-22","22","Natubaug",18.481595,73.857094,"5"
"27325","Non-BRTS","103M-D","103M-D-23","23","Padmawati",18.47736,73.85701,"5"
"27326","Non-BRTS","103M-D","103M-D-24","24","Shankar Maharaj Math",18.470349,73.857067,"5"
"27327","Non-BRTS","103M-D","103M-D-25","25","Balajinagar",18.464558,73.857973,"6"
"27328","Non-BRTS","103M-D","103M-D-26","26","Bharati Vidyapeeth Gate",18.457434,73.8582,"6"
"27329","Non-BRTS","103M-D","103M-D-27","27","Sarpodyan",18.454675,73.85853,"6"
"27330","Non-BRTS","103M-D","103M-D-28","28","Morebaug",18.449848,73.858307,"6"
"27331","Non-BRTS","103M-D","103M-D-29","29","Katraj",18.446561,73.858869,"7"
"27332","Non-BRTS","103M-U","103M-U-00","0","Katraj",18.446561,73.858869,"1"
"27333","Non-BRTS","103M-U","103M-U-01","1","Morebaug",18.449829,73.858087,"1"
"27334","Non-BRTS","103M-U","103M-U-02","2","Sarpodyan",18.453916,73.85836,"1"
"27335","Non-BRTS","103M-U","103M-U-03","3","Bharati Vidyapeeth Gate",18.457616,73.858154,"1"
"27336","Non-BRTS","103M-U","103M-U-04","4","Balajinagar",18.464558,73.857973,"2"
"27337","Non-BRTS","103M-U","103M-U-05","5","Shankar Maharaj Math",18.470349,73.857067,"2"
"27338","Non-BRTS","103M-U","103M-U-06","6","Padmawati",18.47736,73.85701,"2"
"27339","Non-BRTS","103M-U","103M-U-07","7","Natubaug",18.481595,73.857094,"3"
"27340","Non-BRTS","103M-U","103M-U-08","8","Aranyeshwar Corner",18.486482,73.857507,"3"
"27341","Non-BRTS","103M-U","103M-U-09","9","Bhapkar Petrol Pump",18.48971,73.85765,"3"
"27342","Non-BRTS","103M-U","103M-U-10","10","ST Colony",18.49361,73.857798,"3"
"27343","Non-BRTS","103M-U","103M-U-11","11","Lakshminarayan",18.496397,73.857896,"3"
"27344","Non-BRTS","103M-U","103M-U-12","12","Swargate",18.499353,73.858142,"4"
"27345","Non-BRTS","103M-U","103M-U-13","13","Nehru Stadium",18.50111,73.85552,"4"
"27346","Non-BRTS","103M-U","103M-U-14","14","Sarasbaug",18.503333,73.853667,"4"
"27347","Non-BRTS","103M-U","103M-U-15","15","Madiwale Colony",18.506132,73.852753,"4"
"27348","Non-BRTS","103M-U","103M-U-16","16","SP College",18.507136,73.8514,"4"
"27349","Non-BRTS","103M-U","103M-U-17","17","Maharashtra Mandal",18.509631,73.847489,"4"
"27350","Non-BRTS","103M-U","103M-U-18","18","Sahitya Parishad",18.510901,73.845763,"5"
"27351","Non-BRTS","103M-U","103M-U-19","19","Deccan Corner",18.513532,73.841372,"5"
"27352","Non-BRTS","103M-U","103M-U-20","20","Garware College",18.512424,73.838716,"5"
"27353","Non-BRTS","103M-U","103M-U-21","21","Sonal Hall",18.510452,73.834959,"5"
"27354","Non-BRTS","103M-U","103M-U-22","22","Nal Stop",18.50902,73.831963,"5"
"27355","Non-BRTS","103M-U","103M-U-23","23","SNDT College",18.507301,73.828511,"6"
"27356","Non-BRTS","103M-U","103M-U-24","24","Paud Phata",18.506051,73.826171,"6"
"27357","Non-BRTS","103M-U","103M-U-25","25","More Vidyalay",18.510875,73.819868,"6"
"27358","Non-BRTS","103M-U","103M-U-26","26","Ideal Colony",18.510847,73.817492,"6"
"27359","Non-BRTS","103M-U","103M-U-27","27","Bedekar Ganpati Mandir",18.51146,73.81741,"6"
"27360","Non-BRTS","103M-U","103M-U-28","28","Shane Paradise socity",18.51205,73.8172,"6"
"27361","Non-BRTS","103M-U","103M-U-29","29","MIT College",18.51246,73.8177,"7"
"27362","Non-BRTS","117A-D","117A-D-00","0","DSK Vishwa",18.44325,73.79892,"1"
"27363","Non-BRTS","117A-D","117A-D-01","1","Chavanmala",18.44703,73.80363,"1"
"27364","Non-BRTS","117A-D","117A-D-02","2","Dhayarigaon",18.44764,73.81033,"2"
"27365","Non-BRTS","117A-D","117A-D-03","3","Ganeshnagar Dhayari",18.450525,73.811049,"2"
"27366","Non-BRTS","117A-D","117A-D-04","4","Poultry Farm Dhayari",18.448838,73.810588,"2"
"27367","Non-BRTS","117A-D","117A-D-05","5","Raykarvasti",18.453936,73.811613,"2"
"27368","Non-BRTS","117A-D","117A-D-06","6","Garmal",18.45596,73.81178,"2"
"27369","Non-BRTS","117A-D","117A-D-07","7","Dhayari Phata",18.45957,73.81257,"2"
"27370","Non-BRTS","117A-D","117A-D-08","8","Patil Colony",18.46236,73.81451,"3"
"27371","Non-BRTS","117A-D","117A-D-09","9","Vadgaon Bk Phata",18.466087,73.816719,"3"
"27372","Non-BRTS","117A-D","117A-D-10","10","Fun Time",18.468323,73.819166,"3"
"27373","Non-BRTS","117A-D","117A-D-11","11","Indian Hume Pipe",18.47043,73.82044,"3"
"27374","Non-BRTS","117A-D","117A-D-12","12","Manikbaug",18.47328,73.82155,"3"
"27375","Non-BRTS","117A-D","117A-D-13","13","Ganesh Park",18.47525,73.82251,"3"
"27376","Non-BRTS","117A-D","117A-D-14","14","Anandnagar Sinhagad Road",18.477597,73.823565,"4"
"27377","Non-BRTS","117A-D","117A-D-15","15","Hingne",18.480362,73.825058,"4"
"27378","Non-BRTS","117A-D","117A-D-16","16","Vitthalwadi Sinhagad Road",18.483434,73.827497,"4"
"27379","Non-BRTS","117A-D","117A-D-17","17","Rajaram Pul",18.487449,73.828778,"4"
"27380","Non-BRTS","117A-D","117A-D-18","18","Jaidevnagar",18.489395,73.830902,"4"
"27381","Non-BRTS","117A-D","117A-D-19","19","Vitthalwadi Jakat Naka",18.49059,73.83261,"5"
"27382","Non-BRTS","117A-D","117A-D-20","20","PL Deshpande Udyan",18.493343,73.835222,"5"
"27383","Non-BRTS","117A-D","117A-D-21","21","Ganeshmala",18.496414,73.838768,"5"
"27384","Non-BRTS","117A-D","117A-D-22","22","Parvati Jalshuddhikaran Kendra",18.49801,73.84093,"5"
"27385","Non-BRTS","117A-D","117A-D-23","23","Panmala",18.50076,73.84496,"5"
"27386","Non-BRTS","117A-D","117A-D-24","24","Dandekar Pul",18.50129,73.84642,"5"
"27387","Non-BRTS","117A-D","117A-D-25","25","Parvati Payatha",18.4994,73.8527,"6"
"27388","Non-BRTS","117A-D","117A-D-26","26","Sarasbaug",18.503399,73.853721,"6"
"27389","Non-BRTS","117A-D","117A-D-27","27","Hirabaug",18.50478,73.85359,"6"
"27390","Non-BRTS","117A-D","117A-D-28","28","Swargate Corner",18.501739,73.857825,"6"
"27391","Non-BRTS","117A-D","117A-D-29","29","Natraj Stand",18.50072,73.85777,"7"
"27392","Non-BRTS","117A-U","117A-U-00","0","Natraj Stand",18.500772,73.857273,"1"
"27393","Non-BRTS","117A-U","117A-U-01","1","Parvati Payatha",18.499445,73.853275,"2"
"27394","Non-BRTS","117A-U","117A-U-02","2","Dandekar Pul",18.501169,73.846528,"2"
"27395","Non-BRTS","117A-U","117A-U-03","3","Panmala",18.500625,73.844936,"2"
"27396","Non-BRTS","117A-U","117A-U-04","4","Parvati Jalshuddhikaran Kendra",18.497922,73.840961,"2"
"27397","Non-BRTS","117A-U","117A-U-05","5","Ganeshmala",18.494997,73.837281,"2"
"27398","Non-BRTS","117A-U","117A-U-06","6","PL Deshpande Udyan",18.493235,73.835387,"2"
"27399","Non-BRTS","117A-U","117A-U-07","7","Vitthalwadi Jakat Naka",18.49102,73.83324,"3"
"27400","Non-BRTS","117A-U","117A-U-08","8","Jaidevnagar",18.488551,73.829896,"3"
"27401","Non-BRTS","117A-U","117A-U-09","9","Rajaram Pul",18.487473,73.828988,"3"
"27402","Non-BRTS","117A-U","117A-U-10","10","Vitthalwadi Sinhagad Road",18.484667,73.827858,"3"
"27403","Non-BRTS","117A-U","117A-U-11","11","Hingne",18.480293,73.82531,"3"
"27404","Non-BRTS","117A-U","117A-U-12","12","Anandnagar Sinhagad Road",18.477526,73.823662,"4"
"27405","Non-BRTS","117A-U","117A-U-13","13","Ganesh Park",18.475779,73.8229,"4"
"27406","Non-BRTS","117A-U","117A-U-14","14","Manikbaug",18.473165,73.821652,"4"
"27407","Non-BRTS","117A-U","117A-U-15","15","Indian Hume Pipe",18.470342,73.820541,"4"
"27408","Non-BRTS","117A-U","117A-U-16","16","Fun Time",18.468788,73.819828,"4"
"27409","Non-BRTS","117A-U","117A-U-17","17","Vadgaon Bk Phata",18.467097,73.818225,"4"
"27410","Non-BRTS","117A-U","117A-U-18","18","Patil Colony",18.463234,73.815145,"5"
"27411","Non-BRTS","117A-U","117A-U-19","19","Dhayari Phata",18.461135,73.813149,"5"
"27412","Non-BRTS","117A-U","117A-U-20","20","Garmal",18.455736,73.811744,"5"
"27413","Non-BRTS","117A-U","117A-U-21","21","Raykarvasti",18.45435,73.811604,"5"
"27414","Non-BRTS","117A-U","117A-U-22","22","Poultry Farm Dhayari",18.448786,73.81067,"5"
"27415","Non-BRTS","117A-U","117A-U-23","23","Ganeshnagar Dhayari",18.450584,73.810979,"5"
"27416","Non-BRTS","117A-U","117A-U-24","24","Dhayarigaon",18.447634,73.810373,"6"
"27417","Non-BRTS","117A-U","117A-U-25","25","Chavanmala",18.447022,73.803643,"6"
"27418","Non-BRTS","117A-U","117A-U-26","26","DSK Vishwa",18.443084,73.798823,"7"
"27419","Non-BRTS","117B-D","117B-D-00","0","Shree Control",18.446904,73.819036,"1"
"27420","Non-BRTS","117B-D","117B-D-01","1","Benkarvasti",18.44663,73.81481,"1"
"27421","Non-BRTS","117B-D","117B-D-02","2","Saipuram Corner",18.447237,73.811844,"1"
"27422","Non-BRTS","117B-D","117B-D-03","3","Dhayarigaon",18.447574,73.810277,"2"
"27423","Non-BRTS","117B-D","117B-D-04","4","Ganeshnagar Dhayari",18.450525,73.811049,"2"
"27424","Non-BRTS","117B-D","117B-D-05","5","Poultry Farm Dhayari",18.448838,73.810588,"2"
"27425","Non-BRTS","117B-D","117B-D-06","6","Raykarvasti",18.453936,73.811613,"2"
"27426","Non-BRTS","117B-D","117B-D-07","7","Garmal",18.455736,73.811744,"2"
"27427","Non-BRTS","117B-D","117B-D-08","8","Dhayari Phata",18.461115,73.812844,"2"
"27428","Non-BRTS","117B-D","117B-D-09","9","Patil Colony",18.46324,73.815004,"3"
"27429","Non-BRTS","117B-D","117B-D-10","10","Vadgaon Bk Phata",18.466087,73.816719,"3"
"27430","Non-BRTS","117B-D","117B-D-11","11","Fun Time",18.468323,73.819166,"3"
"27431","Non-BRTS","117B-D","117B-D-12","12","Indian Hume Pipe",18.469985,73.820222,"3"
"27432","Non-BRTS","117B-D","117B-D-13","13","Manikbaug",18.473292,73.821559,"3"
"27433","Non-BRTS","117B-D","117B-D-14","14","Ganesh Park",18.475363,73.822554,"3"
"27434","Non-BRTS","117B-D","117B-D-15","15","Anandnagar Sinhagad Road",18.477597,73.823565,"4"
"27435","Non-BRTS","117B-D","117B-D-16","16","Hingne",18.480362,73.825058,"4"
"27436","Non-BRTS","117B-D","117B-D-17","17","Vitthalwadi Sinhagad Road",18.483434,73.827497,"4"
"27437","Non-BRTS","117B-D","117B-D-18","18","Rajaram Pul",18.487449,73.828778,"4"
"27438","Non-BRTS","117B-D","117B-D-19","19","Jaidevnagar",18.489395,73.830902,"4"
"27439","Non-BRTS","117B-D","117B-D-20","20","Vitthalwadi Jakat Naka",18.49059,73.83261,"5"
"27440","Non-BRTS","117B-D","117B-D-21","21","PL Deshpande Udyan",18.493343,73.835222,"5"
"27441","Non-BRTS","117B-D","117B-D-22","22","Ganeshmala",18.496414,73.838768,"5"
"27442","Non-BRTS","117B-D","117B-D-23","23","Parvati Jalshuddhikaran Kendra",18.49802,73.84092,"5"
"27443","Non-BRTS","117B-D","117B-D-24","24","Panmala",18.500898,73.845107,"5"
"27444","Non-BRTS","117B-D","117B-D-25","25","Dandekar Pul",18.501322,73.846478,"5"
"27445","Non-BRTS","117B-D","117B-D-26","26","Parvati Payatha",18.499555,73.853049,"6"
"27446","Non-BRTS","117B-D","117B-D-27","27","Sarasbaug",18.503399,73.853721,"6"
"27447","Non-BRTS","117B-D","117B-D-28","28","Hirabaug",18.504421,73.854863,"6"
